id,ticker,event_date,original,true_label,future_return_1d,abnormal_score,senti_label,emo_label,technical_analysis_baseline_prediction,technical_analysis_baseline_confidence,classical_price_only_prediction,classical_price_only_confidence,classical_text_only_prediction,classical_text_only_confidence,classical_text_price_prediction,classical_text_price_confidence,deep_text_only_prediction,deep_text_only_confidence,deep_text_price_prediction,deep_text_price_confidence
109946,DIS,2020-12-10,"$DIS the gift that keeps on giving... 🎁🍾 getting Disney at $87.00 hast turned priceless... 138 million Disney plus subscribers, imagine when they finally open the parks.",positive,0.1359491710569005,6.780952221639216,bullish,belief,neutral,1.0,positive,0.3585592035008002,negative,0.3641607814448509,negative,0.3638059238175805,neutral,0.33794928,neutral,0.42511612
109943,FB,2020-12-10,$FB what if the TREASON where Zuck paid for 400 million of ballet boxes and training is brought up in court. Maybe it’s just a way to reveal their corruption. You have to show the people first. 😉,negative,-0.0128824603662963,-0.8421380378299075,bearish,optimism,neutral,1.0,negative,0.4709920513302301,neutral,0.3717266807853701,negative,0.4584434988355758,positive,0.35632193,positive,0.4173255
109945,PFE,2020-12-10,$PFE my spidy senses tell me this is gonna swan 🦢 dive and won’t go pass 45 bucks,neutral,-0.0146173756126192,-0.7276971215269005,bearish,confusion,positive,1.0,neutral,0.4194785918963326,neutral,0.4464235378052127,neutral,0.4204016115876083,negative,0.34200525,negative,0.46375787
109941,TSLA,2020-12-10,$TSLA TFW robinhood traders become bag holders 😪,neutral,-0.0272377673758681,-0.6340326369614212,bearish,disgust,positive,1.0,negative,0.4661574665831233,neutral,0.4464914926440649,negative,0.4430019180071874,positive,0.35529128,neutral,0.6244328
109951,DIS,2020-12-11,$DIS DISNEY IS ABOUT TO GET NEW PTs. Especially after yesterday’s presentation. Too many catalysts 🚀🚀🚀,negative,-0.0365352123398243,-1.9906328919443956,bullish,optimism,neutral,1.0,positive,0.376216857191724,negative,0.4553315759089025,negative,0.3670281351813367,negative,0.3408472,negative,0.36613613
109950,PFE,2020-12-11,$PFE all this wait for only 2% on a vaccine news smh are you kidding 😡😡😡😡,negative,-0.0464497139529509,-2.3181312996980608,bearish,anger,positive,1.0,neutral,0.4468616375120623,neutral,0.421152877989024,neutral,0.4573442402214488,neutral,0.33718342,neutral,0.46923465
109947,TSLA,2020-12-11,"$TSLA Jeffries? Never heard of her. 
Bull GG on 3  🚀🚀🚀",positive,0.0489188533057269,1.1346755513113276,bullish,disgust,positive,1.0,negative,0.4871586441495872,neutral,0.4048981731839219,negative,0.4966364422274234,neutral,0.3405653,positive,0.8152176
109948,TSLA,2020-12-11,$TSLA too early to tell! Papa elon gonna rescue us😈,positive,0.0489188533057269,1.1346755513113276,bullish,excitement,positive,1.0,negative,0.4871586441495872,positive,0.4205881204279535,positive,0.4597192821217826,neutral,0.3402495,positive,0.8537146
109949,TSLA,2020-12-11,$TSLA complete confidence in 650 bonkers style today. Watch. 🍓👨‍🎤,positive,0.0489188533057269,1.1346755513113276,bullish,amusement,positive,1.0,negative,0.4871586441495872,positive,0.4119589327615278,positive,0.4251963862130269,neutral,0.34091768,positive,0.82748884
109952,TSLA,2020-12-11,"$TSLA  Hey, bears! Just letting you know...$800 coming soon. Not pumping...just letting you know what will happen  😉👍",positive,0.0489188533057269,1.1346755513113276,bullish,belief,positive,1.0,negative,0.4871586441495872,neutral,0.4825511921228873,negative,0.4562981208336894,positive,0.3466054,positive,0.7563303
109953,AAPL,2020-12-14,"$AAPL got some puts here, they were at a discount, what can I say 👻",positive,0.0500902647242982,3.5859230368199286,bearish,ambiguous,neutral,1.0,negative,0.3767039837373467,positive,0.4847012878729437,positive,0.5317209666928983,positive,0.34127268,neutral,0.40662348
109954,AAPL,2020-12-14,$AAPL I can't laughing at people who bought options for this.week. sell it before it goes to 115$ 😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,positive,0.0500902647242982,3.5859230368199286,bearish,amusement,neutral,1.0,negative,0.3767039837373467,positive,0.4932540303641441,positive,0.5383844729154418,neutral,0.33686703,neutral,0.4108164
109956,BABA,2020-12-14,$BABA gif bless Baba and it’s investors. Wake up Jack! You need to learn politics along with business 😃,neutral,-0.0035933297403626,-0.1892255125555447,bearish,optimism,neutral,1.0,negative,0.3520360402084844,neutral,0.5534568255955552,neutral,0.5882264733567347,positive,0.3441909,neutral,0.45390916
109955,PFE,2020-12-14,"$PFE I think bulls should load 40$ 12/18 calls, going for cheap 😆",neutral,-0.0127516182540027,-0.6601087056636934,bearish,anxiety,neutral,1.0,positive,0.4224871884979915,neutral,0.443174471619632,neutral,0.4886483017295195,positive,0.34597182,neutral,0.4899096
109961,BA,2020-12-15,$BA Cramer Boing planning on $30 billion offering holy shit🤯,neutral,-0.0158170147399236,-0.4719035046425504,bearish,anger,neutral,1.0,neutral,0.3899584195754011,positive,0.5544012395060225,positive,0.6257335329581376,positive,0.34521443,positive,0.47994888
109958,TSLA,2020-12-15,$TSLA welcome to 700$ today buy some popcorns 🍭,neutral,-0.0165495396447925,-0.3785795170025915,bullish,optimism,neutral,1.0,positive,0.4873734441591723,negative,0.3978708414080076,positive,0.4135843255462737,neutral,0.33839312,positive,0.4150261
109959,TSLA,2020-12-15,"$TSLA  up in premarket, will be run up more when the market opens, imo, 👍🔥🔥",neutral,-0.0165495396447925,-0.3785795170025915,bullish,belief,neutral,1.0,positive,0.4873734441591723,neutral,0.41178780931777,positive,0.4784670476769073,positive,0.3445593,positive,0.41566777
109960,TSLA,2020-12-15,$TSLA I can’t wait for these shorts to get squeezed again 🤦‍♂️ y’all have lost so much money. Do you know the definition of insanity??,neutral,-0.0165495396447925,-0.3785795170025915,bullish,anger,neutral,1.0,positive,0.4873734441591723,neutral,0.4645839708644337,positive,0.3938691047246189,positive,0.34719867,positive,0.48206246
109963,AAPL,2020-12-16,"$AAPL 

But it did not fill a 82 dollar gap ... 😂😂😂",neutral,0.0069633016115167,0.3918153937087692,bullish,disgust,positive,1.0,positive,0.3853017512186997,neutral,0.4086281274513155,neutral,0.413516852206073,positive,0.3560402,neutral,0.49606043
109964,AMZN,2020-12-16,$AMZN most people on here should be diagnosed with a bipolar disorder. Y’all are wild😂,neutral,-0.0015057469987226,-0.1518121603127387,bullish,disgust,neutral,1.0,negative,0.4160369798647944,negative,0.4968483076917629,negative,0.5437317746421034,neutral,0.3414272,neutral,0.39127532
109962,TSLA,2020-12-16,$TSLA 🤣🤣🤣 Bulls r SCREWED!!! TSLA downgraded to $60 to $80 price target!!! Told u noone is buying at these insane LEVELS! You'll be lucky if this doesnt gap down 20% tomorrow morning!,positive,0.0531978185642549,1.2080086982419906,bearish,surprise,neutral,1.0,positive,0.4427451754538973,neutral,0.4481435535303605,positive,0.3959222774036036,positive,0.34068623,neutral,0.48938933
109967,PFE,2020-12-17,$PFE ouch. See you break $34 by end of week. I wish I shorted this 💩,neutral,-0.0092031191784649,-0.4319499461677535,bearish,anger,neutral,1.0,positive,0.4958989525518028,neutral,0.4437594707393638,positive,0.3958036463482761,negative,0.33853358,neutral,0.38973734
109966,TSLA,2020-12-17,$TSLA 🤣🤣🤣🤣🤣 Bulls r still waiting for the FOMO buying that isnt going to happen. Enjoy being back in the 400's monday 🤣🤣🤣🤣,positive,0.059612778969587,1.39997316014171,bearish,disgust,neutral,1.0,positive,0.3804235028747585,positive,0.3477701179769963,positive,0.3967857384210232,negative,0.33500922,neutral,0.4452551
109968,TSLA,2020-12-17,$TSLA good luck with those teslas in this freezing cold 🤣,positive,0.059612778969587,1.39997316014171,bearish,amusement,neutral,1.0,positive,0.3804235028747585,neutral,0.4276951321461493,neutral,0.4544266743748449,neutral,0.34148327,positive,0.46168643
109969,AMZN,2020-12-18,$AMZN hope u naiive Bulls took profits today 🤣🤣🤣🤣🤣,neutral,0.001414904557329,0.1295102600974175,bearish,amusement,positive,1.0,negative,0.3679596191891613,positive,0.4560511384366272,positive,0.4833187165669333,neutral,0.3408795,neutral,0.43617472
109971,AMZN,2020-12-18,"$AMZN 

Going lower , diamond pattern is the most bearish , will drop down to 2500 📉📉📉 then it will rise to 4000",neutral,0.001414904557329,0.1295102600974175,bearish,anxiety,positive,1.0,negative,0.3679596191891613,neutral,0.3890123627834547,neutral,0.3970670948847695,positive,0.35090256,neutral,0.48904115
109970,FB,2020-12-18,$FB Mark 🚨 Selling his personal shares today😬😱😳,negative,-0.0130603693601076,-0.8979747383772764,bearish,panic,neutral,1.0,negative,0.4041463234534883,positive,0.4282170651675596,positive,0.5157529133915045,positive,0.34745893,neutral,0.4516274
109972,FB,2020-12-18,"$FB 

Going lower , diamond pattern is the most bearish , plus lawsuits and higher taxes , this company will drop down to 225 . 📉📉📉 this is a great time to still get puts",negative,-0.0130603693601076,-0.8979747383772764,bearish,optimism,neutral,1.0,negative,0.4041463234534883,neutral,0.4936930256185598,neutral,0.4071568351500884,positive,0.35464284,neutral,0.5864317
109973,AAPL,2020-12-21,$AAPL ho ho ho! Let it rain money!💰,positive,0.0284645771701417,1.5940477806255249,bullish,optimism,positive,1.0,negative,0.4295639983785977,neutral,0.4346266444783578,positive,0.3784336335011868,neutral,0.3444815,positive,0.5828055
109974,AAPL,2020-12-22,$AAPL Breaking: Apple is working with Tesla to make an icar pro. Wheels sold separately 💰💰,neutral,-0.0069756652814289,-0.3956965582342984,bullish,belief,positive,1.0,negative,0.4062735966745919,negative,0.4174515574222486,negative,0.5081448662481929,negative,0.3359946,negative,0.41569495
109976,AAPL,2020-12-22,$AAPL cathie picking up over 400k shares today in ARK.  🧠,neutral,-0.0069756652814289,-0.3956965582342984,bullish,amusement,positive,1.0,negative,0.4062735966745919,neutral,0.3750753907493414,negative,0.4822643627904374,positive,0.34675115,neutral,0.4117337
109977,AAPL,2020-12-22,$AAPL Ah so the trick to this “investing thing” is just to let your money sit... who knew?!?! 🤪,neutral,-0.0069756652814289,-0.3956965582342984,bullish,disgust,positive,1.0,negative,0.4062735966745919,positive,0.4783213931273546,positive,0.4476476989593708,positive,0.3631821,neutral,0.46006602
109979,AAPL,2020-12-22,"$AAPL holding $125 Jan c, $135 Feb call, $150 March call no plans to sell till the month of then buy shares 🍏🍏🍏",neutral,-0.0069756652814289,-0.3956965582342984,bullish,belief,positive,1.0,negative,0.4062735966745919,positive,0.6446443537280979,positive,0.6303211532799736,positive,0.3444961,neutral,0.43417236
109978,BABA,2020-12-22,"$BABA for me is a long term hold but this reallly hurts knowing I coulda put my money in almost anything and it would be up 🤬

Long term well all be fine but sucks to wait lol",neutral,0.0013681287356788,0.0733423754464436,bullish,anger,neutral,1.0,negative,0.3789050903578871,neutral,0.4752609811499892,neutral,0.3896631572185799,neutral,0.33556408,neutral,0.4573346
109975,FB,2020-12-22,$FB ZUCK DUMPS AGAIN LOL. BUT KEEP BUYING 😊,neutral,0.0038188901820104,0.260533003534836,bearish,ambiguous,neutral,1.0,negative,0.4275261096617817,neutral,0.5095084344687475,positive,0.4371058648048199,neutral,0.33731505,neutral,0.46279013
109980,TSLA,2020-12-22,$TSLA This stock is overvalued. The Iranian rial is probably worth more. 😂 Tesla should make its own currency 💴 it would probably be worthless though. Elon is a joke,neutral,0.0088077720741002,0.2033899763959912,bearish,disgust,neutral,1.0,neutral,0.3630639851467818,positive,0.3897739435828511,neutral,0.3674750891165314,positive,0.37989697,neutral,0.89101577
109981,TSLA,2020-12-23,"$TSLA i think the glory days for this pig are over.  See you <200 by March.  
Sorry Elon fanboys.  Need to do a little research and understand valuations and hype.  🙈🙈🙈🙈🙈🐒🤡",neutral,0.0244434951892225,0.5810483612020741,bearish,anxiety,neutral,1.0,neutral,0.3785688632020346,positive,0.4550205079494214,positive,0.400272109137596,positive,0.3423219,neutral,0.5281532
109982,TSLA,2020-12-23,"$TSLA definitely won’t be surprised if this goes under $600 today. It’s going to happen, WHEN is the question. Could be today....💡 
 
📉🔥",neutral,0.0244434951892225,0.5810483612020741,bearish,anxiety,neutral,1.0,neutral,0.3785688632020346,positive,0.4487232719382049,positive,0.3698440658920251,positive,0.35861862,neutral,0.6723325
109983,TSLA,2020-12-23,$TSLA Ah yes. A nice and slow selloff for the greedy bulls. This way they won’t panic and sell at reasonable prices. It will make the pain all that much worse once selling accelerates  😈,neutral,0.0244434951892225,0.5810483612020741,bearish,optimism,neutral,1.0,neutral,0.3785688632020346,neutral,0.3589771200139569,neutral,0.4574972483811804,positive,0.3534964,neutral,0.6034905
109984,TSLA,2020-12-23,$TSLA strong strong strong!!!! Let’s push it $650!!! Wow can’t wait for tomorrow bulls 🎁🎁🎁,neutral,0.0244434951892225,0.5810483612020741,bullish,excitement,neutral,1.0,neutral,0.3785688632020346,positive,0.4381483836676804,positive,0.3794311625139388,positive,0.34141195,neutral,0.60889965
109986,BABA,2020-12-24,$BABA people acting like they lucked up and cheated on the Mother Luckin earnings😂,neutral,0.0016216061453044,0.0972384907603057,bullish,ambiguous,negative,1.0,negative,0.4183064582260787,neutral,0.399363771198939,negative,0.4045660680882924,positive,0.3472643,neutral,0.5309614
109987,BABA,2020-12-24,$BABA Broke out of that downtrend. That 211 seems like it was the bottom📈,neutral,0.0016216061453044,0.0972384907603057,bullish,amusement,negative,1.0,negative,0.4183064582260787,positive,0.4123894897878542,positive,0.4648444423582931,neutral,0.33858165,neutral,0.43717116
109985,GOOG,2020-12-24,$GOOG Lets do a stock split baby😉,positive,0.0214164459126362,2.0469015308734395,bullish,optimism,negative,1.0,negative,0.4221333786060975,negative,0.4132861140735057,positive,0.4815138683512939,neutral,0.33908352,positive,0.5391981
109988,AAPL,2020-12-28,$AAPL let’s have a great week !  🚀🚀🚀,negative,-0.0133152882597111,-0.7970630436867665,bullish,optimism,positive,1.0,neutral,0.3676199349575174,positive,0.3925109398287557,positive,0.3736591534684284,neutral,0.33819184,positive,0.4962034
109989,BABA,2020-12-29,"$BABA bought a single $250 call for 1/8/21 yesterday.  Yep, I’m a real baller😂",neutral,0.0090156234890605,0.2694752711138757,bullish,excitement,negative,1.0,negative,0.4311324819048794,neutral,0.4347826274952772,positive,0.4877521075715701,positive,0.34366167,positive,0.47385436
109991,BABA,2020-12-29,$BABA may go parabolic to my 2nd pt from here💸💸,neutral,0.0090156234890605,0.2694752711138757,bullish,excitement,negative,1.0,negative,0.4311324819048794,neutral,0.4442992705640387,positive,0.458217249372587,negative,0.34015688,negative,0.4397057
109990,PFE,2020-12-29,$PFE MILLION $ CALL expire in 3 days . THINK 🤔🤔🤔🤔,neutral,-0.0083667453126465,-0.382554628964236,bearish,confusion,negative,1.0,positive,0.4562201362269155,neutral,0.4988649550998056,neutral,0.5269101889589554,positive,0.34783497,neutral,0.41236648
109992,BABA,2020-12-30,$BABA 245-250 tmr I asked for 235 for today and it gave me more 😂,neutral,-0.0237426662246462,-0.6601750322916752,bullish,excitement,neutral,1.0,positive,0.4242241826745546,negative,0.3993330161370787,negative,0.4138529280264605,positive,0.34428465,positive,0.43201196
109993,BABA,2020-12-30,$BABA Moment of silence for shorts and puts... 🙏🏽,neutral,-0.0237426662246462,-0.6601750322916752,bullish,optimism,neutral,1.0,positive,0.4242241826745546,negative,0.3923947349995403,negative,0.4035490063647231,neutral,0.3392098,neutral,0.3834016
109994,BABA,2020-12-30,"$BABA 😖😖😖😖

I’ll be making adjustments to this plan.

Hopefully get a pullback and enter on the 245.45 break",neutral,-0.0237426662246462,-0.6601750322916752,bullish,anxiety,neutral,1.0,positive,0.4242241826745546,neutral,0.4113179509678512,negative,0.3797727003994902,positive,0.33727542,positive,0.4027305
109995,TSLA,2020-12-30,$TSLA all I see the green 🕯️,neutral,0.0156739811912225,0.4037575138433807,bullish,excitement,neutral,1.0,neutral,0.4672060087890092,neutral,0.4964056804770561,neutral,0.5809361819654215,neutral,0.33867157,positive,0.49551833
